year,county,season,crop,area_harvested_ha,rainfall_mm,avg_temp_c,fertiliser_use_kg_ha,seed_variety,yield_tonnes_ha
1991,Bomet,Long Rains,Potatoes,5.84,511.8,17.8,106.5,Improved Traditional,1.18
1991,Bomet,Short Rains,Beans,5.84,340.5,17.9,106.5,Improved Traditional,0.2
1991,Bomet,Short Rains,Maize,9.1,575.4,16.5,106.5,Improved Traditional,0.92
1991,Bomet,Short Rains,Tea,1.85,196.9,15.2,106.5,Improved Traditional,0.34
1991,Bomet,Short Rains,Potatoes,1.44,328.1,20.1,106.5,Traditional,1.03
1991,Kericho,Long Rains,Beans,12.17,974.0,19.0,160.2,Traditional,2.45
1991,Kericho,Long Rains,Maize,5.35,633.7,16.5,160.2,Hybrid,1.04
1991,Kericho,Long Rains,Tea,8.0,796.2,18.7,160.2,Improved Traditional,2.43
1991,Kericho,Short Rains,Beans,3.7,433.3,16.7,160.2,Hybrid,0.2
1991,Kericho,Short Rains,Maize,14.03,655.7,18.3,160.2,Improved Traditional,1.92
1991,Kericho,Short Rains,Tea,6.44,700.0,19.0,160.2,Hybrid,4.55
1991,Nyeri,Long Rains,Beans,5.75,534.6,18.3,54.4,Hybrid,1.33
1991,Nyeri,Long Rains,Maize,14.14,447.1,13.9,54.4,Traditional,0.46
1991,Nyeri,Long Rains,Tea,7.5,287.0,16.6,54.4,Traditional,0.25
1991,Nyeri,Long Rains,Coffee,11.08,431.6,18.1,54.4,Traditional,0.73
1991,Nyeri,Short Rains,Beans,10.03,325.4,14.8,54.4,Improved Traditional,0.2
1991,Nyeri,Short Rains,Maize,4.08,273.0,15.8,54.4,Traditional,0.2
1991,Nyeri,Short Rains,Tea,11.76,316.1,17.1,54.4,Traditional,0.26
1991,Nyeri,Short Rains,Coffee,1.41,280.2,15.1,54.4,Hybrid,0.2
1991,Muranga,Long Rains,Beans,10.12,533.2,17.7,73.3,Hybrid,0.95
1991,Muranga,Long Rains,Maize,14.73,511.7,16.1,73.3,Traditional,0.88
1991,Muranga,Long Rains,Tea,8.7,538.9,16.5,73.3,Hybrid,2.32
1991,Muranga,Long Rains,Coffee,2.69,457.8,16.1,73.3,Hybrid,1.51
1991,Muranga,Short Rains,Beans,8.64,228.1,17.0,73.3,Improved Traditional,0.2
1991,Muranga,Short Rains,Maize,10.76,305.9,18.5,73.3,Hybrid,0.57
1991,Muranga,Short Rains,Tea,7.53,219.0,18.1,73.3,Traditional,0.31
1991,Muranga,Short Rains,Coffee,8.41,388.1,15.2,73.3,Traditional,0.2
1991,Kiambu,Long Rains,Beans,11.9,358.1,17.3,60.3,Hybrid,0.29
1991,Kiambu,Long Rains,Maize,5.29,365.4,16.6,60.3,Hybrid,0.38
1991,Kiambu,Long Rains,Coffee,13.12,568.8,17.9,60.3,Improved Traditional,1.06
1991,Kiambu,Short Rains,Beans,11.69,249.0,15.6,60.3,Improved Traditional,0.2
1991,Kiambu,Short Rains,Maize,10.02,268.2,17.3,60.3,Hybrid,0.58
1991,Kiambu,Short Rains,Coffee,14.48,237.0,18.9,60.3,Improved Traditional,0.22
1991,Kirinyaga,Long Rains,Beans,9.7,529.8,17.2,38.4,Traditional,0.39
1991,Kirinyaga,Long Rains,Maize,10.59,563.2,18.1,38.4,Hybrid,1.77
1991,Kirinyaga,Long Rains,Coffee,13.64,385.6,19.3,38.4,Improved Traditional,0.25
1991,Kirinyaga,Long Rains,Rice,9.42,407.8,16.9,38.4,Traditional,0.2
1991,Kirinyaga,Short Rains,Beans,6.56,291.5,19.7,38.4,Improved Traditional,0.2
1991,Kirinyaga,Short Rains,Maize,0.68,328.8,17.8,38.4,Hybrid,0.41
1991,Kirinyaga,Short Rains,Coffee,13.41,398.8,21.1,38.4,Traditional,0.23
1991,Kirinyaga,Short Rains,Rice,8.34,256.7,18.4,38.4,Improved Traditional,0.2
1991,Embu,Long Rains,Beans,5.69,472.7,21.1,44.9,Traditional,0.58
1991,Embu,Long Rains,Maize,3.02,485.4,19.5,44.9,Traditional,1.68
1991,Embu,Long Rains,Coffee,5.55,424.4,19.2,44.9,Hybrid,1.05
1991,Embu,Short Rains,Beans,9.5,378.4,19.1,44.9,Traditional,0.64
1991,Embu,Short Rains,Maize,2.33,211.8,20.0,44.9,Traditional,0.24
1991,Embu,Short Rains,Coffee,1.51,150.9,20.9,44.9,Traditional,0.2
1991,Meru,Long Rains,Beans,9.82,457.9,16.5,56.1,Traditional,0.51
1991,Meru,Long Rains,Maize,4.91,575.4,15.8,56.1,Hybrid,1.15
1991,Meru,Long Rains,Coffee,11.61,451.6,17.2,56.1,Improved Traditional,1.16
1991,Meru,Long Rains,Potatoes,8.63,503.4,17.5,56.1,Traditional,2.84
1991,Meru,Short Rains,Beans,13.04,253.0,15.9,56.1,Traditional,0.2
1991,Meru,Short Rains,Maize,13.81,338.1,16.4,56.1,Traditional,0.27
1991,Meru,Short Rains,Coffee,13.71,326.2,16.5,56.1,Traditional,0.29
1991,Meru,Short Rains,Potatoes,4.58,318.0,15.9,56.1,Improved Traditional,1.32
1991,Tharaka-Nithi,Long Rains,Beans,7.3,502.4,19.8,65.5,Hybrid,0.92
1991,Tharaka-Nithi,Long Rains,Maize,4.85,417.9,18.1,65.5,Traditional,1.39
1991,Tharaka-Nithi,Short Rains,Beans,1.0,368.5,19.9,65.5,Improved Traditional,0.59
1991,Tharaka-Nithi,Short Rains,Maize,12.55,235.0,21.4,65.5,Hybrid,0.34
1991,Nyandarua,Long Rains,Beans,8.79,583.7,16.1,116.0,Improved Traditional,0.2
1991,Nyandarua,Long Rains,Maize,9.23,554.6,14.7,116.0,Improved Traditional,0.61
1991,Nyandarua,Long Rains,Potatoes,9.65,475.0,16.7,116.0,Traditional,6.88
1991,Nyandarua,Short Rains,Beans,6.08,390.0,15.6,116.0,Hybrid,0.2
1991,Nyandarua,Short Rains,Maize,9.21,529.5,15.3,116.0,Improved Traditional,1.47
1991,Nyandarua,Short Rains,Potatoes,5.75,483.0,14.8,116.0,Hybrid,7.63
1991,Nairobi,Long Rains,Beans,5.3,349.9,18.5,18.9,Improved Traditional,0.2
1991,Nairobi,Long Rains,Maize,4.57,245.9,18.9,18.9,Traditional,0.2
1991,Nairobi,Short Rains,Beans,8.79,118.5,18.6,18.9,Improved Traditional,0.2
1991,Nairobi,Short Rains,Maize,6.26,86.8,19.2,18.9,Improved Traditional,0.2
1991,Machakos,Long Rains,Sorghum,13.18,299.6,21.1,48.7,Traditional,0.2
1991,Machakos,Long Rains,Beans,6.46,320.7,21.2,48.7,Traditional,0.2
1991,Machakos,Long Rains,Maize,4.99,347.3,22.6,48.7,Traditional,0.83
1991,Machakos,Short Rains,Sorghum,6.07,223.6,24.0,48.7,Hybrid,0.21
1991,Machakos,Short Rains,Beans,6.57,50.0,21.2,48.7,Hybrid,0.2
1991,Machakos,Short Rains,Maize,10.19,217.9,21.8,48.7,Improved Traditional,0.22
1991,Makueni,Long Rains,Sorghum,13.74,405.7,23.9,14.1,Traditional,0.32
1991,Makueni,Long Rains,Beans,2.25,370.9,24.4,14.1,Traditional,0.2
1991,Makueni,Long Rains,Maize,7.55,306.7,24.0,14.1,Traditional,0.41
1991,Makueni,Short Rains,Sorghum,8.6,152.3,24.1,14.1,Hybrid,0.2
1991,Makueni,Short Rains,Beans,6.73,128.2,25.2,14.1,Traditional,0.2
1991,Makueni,Short Rains,Maize,11.94,103.3,25.1,14.1,Traditional,0.2
1991,Kitui,Long Rains,Sorghum,6.75,338.3,24.8,22.5,Improved Traditional,0.42
1991,Kitui,Long Rains,Beans,10.48,172.4,26.1,22.5,Traditional,0.2
1991,Kitui,Long Rains,Maize,2.57,225.9,24.0,22.5,Traditional,0.2
1991,Kitui,Short Rains,Sorghum,1.54,268.1,26.1,22.5,Traditional,0.2
1991,Kitui,Short Rains,Beans,9.28,67.6,23.6,22.5,Traditional,0.2
1991,Kitui,Short Rains,Maize,2.54,156.4,24.5,22.5,Traditional,0.2
1991,Mombasa,Long Rains,Beans,1.07,486.8,29.2,20.3,Traditional,0.2
1991,Mombasa,Long Rains,Maize,0.84,478.8,28.1,20.3,Hybrid,0.25
1991,Mombasa,Short Rains,Beans,14.36,491.0,29.2,20.3,Hybrid,0.2
1991,Mombasa,Short Rains,Maize,12.49,393.1,28.1,20.3,Traditional,0.2
1991,Kilifi,Long Rains,Beans,2.74,226.4,25.7,29.5,Traditional,0.2
1991,Kilifi,Long Rains,Maize,4.88,597.8,27.8,29.5,Traditional,0.57
1991,Kilifi,Long Rains,Cassava,5.47,302.9,26.3,29.5,Hybrid,0.2
1991,Kilifi,Short Rains,Beans,9.58,320.0,25.7,29.5,Traditional,0.2
1991,Kilifi,Short Rains,Maize,13.26,50.0,26.7,29.5,Improved Traditional,0.2
1991,Kilifi,Short Rains,Cassava,1.07,438.2,25.5,29.5,Traditional,1.07
1991,Kwale,Long Rains,Beans,13.11,306.3,27.8,51.4,Traditional,0.2
1991,Kwale,Long Rains,Maize,12.02,493.0,27.1,51.4,Hybrid,0.86
1991,Kwale,Long Rains,Cassava,13.02,423.2,28.0,51.4,Traditional,0.44
1991,Kwale,Short Rains,Beans,3.45,117.0,29.0,51.4,Traditional,0.2
1991,Kwale,Short Rains,Maize,13.05,441.5,25.0,51.4,Traditional,1.22
1991,Kwale,Short Rains,Cassava,11.59,294.2,27.9,51.4,Improved Traditional,0.4
1991,Tana River,Long Rains,Beans,6.87,231.4,28.8,25.9,Improved Traditional,0.2
1991,Tana River,Long Rains,Maize,7.41,52.7,29.8,25.9,Hybrid,0.2
1991,Tana River,Long Rains,Rice,2.45,317.4,30.2,25.9,Traditional,0.28
1991,Tana River,Short Rains,Beans,14.38,68.9,28.3,25.9,Hybrid,0.2
1991,Tana River,Short Rains,Maize,0.71,220.8,29.6,25.9,Traditional,0.2
1991,Tana River,Short Rains,Rice,11.65,192.3,28.3,25.9,Improved Traditional,0.2
1991,Lamu,Long Rains,Beans,7.57,503.3,28.4,36.9,Hybrid,0.2
1991,Lamu,Long Rains,Maize,1.46,418.2,27.1,36.9,Traditional,0.26
1991,Lamu,Short Rains,Beans,7.76,252.1,25.7,36.9,Hybrid,0.2
1991,Lamu,Short Rains,Maize,1.56,346.6,29.1,36.9,Hybrid,0.2
1991,Taita Taveta,Long Rains,Beans,13.97,286.0,21.9,17.4,Improved Traditional,0.2
1991,Taita Taveta,Long Rains,Maize,9.79,335.9,22.7,17.4,Hybrid,0.28
1991,Taita Taveta,Short Rains,Beans,9.89,234.5,23.4,17.4,Traditional,0.2
1991,Taita Taveta,Short Rains,Maize,10.4,245.2,25.2,17.4,Hybrid,0.22
1991,Garissa,Long Rains,Sorghum,8.04,93.4,32.6,33.1,Traditional,0.2
1991,Garissa,Long Rains,Beans,7.7,152.7,31.4,33.1,Traditional,0.2
1991,Garissa,Long Rains,Maize,5.11,117.9,31.4,33.1,Traditional,0.2
1991,Garissa,Short Rains,Sorghum,4.5,88.2,32.0,33.1,Hybrid,0.2
1991,Garissa,Short Rains,Beans,1.98,94.9,33.0,33.1,Traditional,0.2
1991,Garissa,Short Rains,Maize,5.04,50.0,31.0,33.1,Improved Traditional,0.2
1991,Wajir,Long Rains,Sorghum,14.48,151.7,32.9,26.9,Traditional,0.21
1991,Wajir,Long Rains,Beans,10.71,97.3,30.1,26.9,Traditional,0.2
1991,Wajir,Long Rains,Maize,11.54,156.1,34.5,26.9,Improved Traditional,0.2
1991,Wajir,Short Rains,Sorghum,9.84,85.1,32.3,26.9,Improved Traditional,0.2
1991,Wajir,Short Rains,Beans,7.76,72.3,32.5,26.9,Improved Traditional,0.2
1991,Wajir,Short Rains,Maize,1.26,50.0,32.4,26.9,Traditional,0.2
1991,Mandera,Long Rains,Sorghum,10.03,163.7,34.4,20.5,Hybrid,0.21
1991,Mandera,Long Rains,Beans,10.33,148.0,33.9,20.5,Hybrid,0.2
1991,Mandera,Long Rains,Maize,5.08,139.6,34.5,20.5,Traditional,0.2
1991,Mandera,Short Rains,Sorghum,3.39,50.0,36.0,20.5,Traditional,0.2
1991,Mandera,Short Rains,Beans,7.98,93.5,33.4,20.5,Hybrid,0.2
1991,Mandera,Short Rains,Maize,6.0,98.7,33.4,20.5,Hybrid,0.2
1991,Turkana,Long Rains,Sorghum,9.13,50.0,34.8,15.1,Traditional,0.2
1991,Turkana,Long Rains,Beans,5.02,98.5,35.0,15.1,Traditional,0.2
1991,Turkana,Long Rains,Maize,14.65,135.7,35.9,15.1,Traditional,0.2
1991,Turkana,Short Rains,Sorghum,4.75,93.0,34.6,15.1,Hybrid,0.2
1991,Turkana,Short Rains,Beans,5.89,74.4,36.9,15.1,Traditional,0.2
1991,Turkana,Short Rains,Maize,7.14,72.5,35.2,15.1,Improved Traditional,0.2
1991,West Pokot,Long Rains,Beans,7.37,258.2,21.9,36.0,Traditional,0.2
1991,West Pokot,Long Rains,Maize,1.6,327.3,22.3,36.0,Improved Traditional,0.59
1991,West Pokot,Short Rains,Beans,11.83,161.5,21.6,36.0,Traditional,0.2
1991,West Pokot,Short Rains,Maize,9.72,121.2,22.3,36.0,Improved Traditional,0.21
1991,Samburu,Long Rains,Beans,4.71,173.1,24.5,14.8,Improved Traditional,0.2
1991,Samburu,Long Rains,Maize,0.61,212.9,25.6,14.8,Hybrid,0.36
1991,Samburu,Short Rains,Beans,14.39,95.8,28.5,14.8,Hybrid,0.2
1991,Samburu,Short Rains,Maize,4.48,151.1,28.4,14.8,Hybrid,0.2
1991,Baringo,Long Rains,Beans,2.9,471.9,20.4,23.2,Hybrid,0.61
1991,Baringo,Long Rains,Maize,12.73,229.1,22.7,23.2,Hybrid,0.2
1991,Baringo,Short Rains,Beans,9.11,280.4,21.1,23.2,Traditional,0.2
1991,Baringo,Short Rains,Maize,3.26,245.8,22.2,23.2,Improved Traditional,0.2
1991,Laikipia,Long Rains,Wheat,10.92,320.7,19.6,60.3,Traditional,0.47
1991,Laikipia,Long Rains,Beans,11.69,260.6,17.9,60.3,Traditional,0.2
1991,Laikipia,Long Rains,Maize,5.68,351.0,19.0,60.3,Hybrid,0.8
1991,Laikipia,Short Rains,Wheat,1.88,302.7,20.1,60.3,Traditional,0.3
1991,Laikipia,Short Rains,Beans,10.11,206.6,18.9,60.3,Traditional,0.2
1991,Laikipia,Short Rains,Maize,1.15,187.2,19.9,60.3,Improved Traditional,0.23
1991,Kisumu,Long Rains,Beans,14.29,631.8,23.7,50.3,Improved Traditional,0.43
1991,Kisumu,Long Rains,Maize,4.14,285.8,23.2,50.3,Improved Traditional,0.2
1991,Kisumu,Short Rains,Beans,13.81,414.3,20.6,50.3,Hybrid,0.29
1991,Kisumu,Short Rains,Maize,1.06,319.0,20.9,50.3,Hybrid,0.38
1991,Siaya,Long Rains,Beans,8.91,527.6,23.2,70.3,Traditional,0.67
1991,Siaya,Long Rains,Maize,14.22,527.4,21.4,70.3,Improved Traditional,0.96
1991,Siaya,Long Rains,Cassava,7.41,494.0,23.6,70.3,Improved Traditional,0.96
1991,Siaya,Short Rains,Beans,12.9,333.7,21.0,70.3,Traditional,0.2
1991,Siaya,Short Rains,Maize,12.62,50.0,22.8,70.3,Improved Traditional,0.2
1991,Siaya,Short Rains,Cassava,13.2,213.0,23.3,70.3,Hybrid,0.47
1991,Homa Bay,Long Rains,Beans,11.6,494.2,22.4,33.3,Hybrid,0.4
1991,Homa Bay,Long Rains,Maize,3.78,391.6,23.1,33.3,Improved Traditional,0.21
1991,Homa Bay,Short Rains,Beans,12.8,187.9,23.8,33.3,Traditional,0.2
1991,Homa Bay,Short Rains,Maize,10.83,121.9,22.2,33.3,Traditional,0.2
1991,Migori,Long Rains,Beans,14.78,694.7,20.7,66.9,Improved Traditional,0.6
1991,Migori,Long Rains,Maize,8.4,774.5,23.1,66.9,Hybrid,3.13
1991,Migori,Short Rains,Beans,8.96,284.4,21.6,66.9,Improved Traditional,0.2
1991,Migori,Short Rains,Maize,1.99,200.4,22.3,66.9,Improved Traditional,0.2
1991,Kajiado,Long Rains,Beans,10.61,490.7,21.7,45.0,Improved Traditional,0.44
1991,Kajiado,Long Rains,Maize,10.57,248.7,23.2,45.0,Improved Traditional,0.3
1991,Kajiado,Short Rains,Beans,5.51,206.1,22.0,45.0,Hybrid,0.2
1991,Kajiado,Short Rains,Maize,8.65,207.4,22.0,45.0,Traditional,0.21
1991,Narok,Long Rains,Wheat,11.15,327.5,17.6,70.0,Improved Traditional,0.52
1991,Narok,Long Rains,Beans,12.35,427.1,16.2,70.0,Traditional,0.39
1991,Narok,Long Rains,Maize,7.82,483.0,18.1,70.0,Hybrid,2.01
1991,Narok,Short Rains,Wheat,6.25,323.3,18.6,70.0,Traditional,0.39
1991,Narok,Short Rains,Beans,13.14,235.4,17.0,70.0,Traditional,0.2
1991,Narok,Short Rains,Maize,12.58,342.5,18.8,70.0,Traditional,0.23
1991,Elgeyo-Marakwet,Long Rains,Beans,5.62,475.3,14.9,54.5,Traditional,0.41
1991,Elgeyo-Marakwet,Long Rains,Maize,6.37,312.6,18.4,54.5,Traditional,0.24
1991,Elgeyo-Marakwet,Short Rains,Beans,5.92,133.1,15.7,54.5,Hybrid,0.2
1991,Elgeyo-Marakwet,Short Rains,Maize,9.67,315.5,17.6,54.5,Traditional,0.24
1991,Busia,Long Rains,Beans,4.51,495.6,20.3,40.1,Traditional,0.2
1991,Busia,Long Rains,Maize,14.57,537.1,20.1,40.1,Hybrid,1.13
1991,Busia,Long Rains,Cassava,10.72,516.4,18.9,40.1,Traditional,0.27
1991,Busia,Long Rains,Rice,7.5,436.7,18.2,40.1,Hybrid,0.22
1991,Busia,Short Rains,Beans,14.54,247.7,18.8,40.1,Traditional,0.2
1991,Busia,Short Rains,Maize,9.54,372.9,19.4,40.1,Traditional,0.26
1991,Busia,Short Rains,Cassava,14.49,204.6,21.0,40.1,Hybrid,0.25
1991,Busia,Short Rains,Rice,4.43,221.9,21.0,40.1,Traditional,0.23
1991,Isiolo,Long Rains,Beans,9.02,176.1,30.7,35.2,Hybrid,0.2
1991,Isiolo,Long Rains,Maize,0.72,214.0,31.4,35.2,Traditional,0.2
1991,Isiolo,Short Rains,Beans,12.68,130.9,30.7,35.2,Traditional,0.2
1991,Isiolo,Short Rains,Maize,1.98,133.4,28.8,35.2,Improved Traditional,0.2
1991,Marsabit,Long Rains,Beans,6.79,162.3,30.6,23.3,Improved Traditional,0.2
1991,Marsabit,Long Rains,Maize,4.01,77.8,33.1,23.3,Traditional,0.2
1991,Marsabit,Short Rains,Beans,13.22,75.6,31.3,23.3,Hybrid,0.2
1991,Marsabit,Short Rains,Maize,7.15,66.9,29.9,23.3,Hybrid,0.2
1992,Uasin Gishu,Long Rains,Wheat,14.02,1281.5,17.6,134.9,Improved Traditional,6.27
1992,Uasin Gishu,Long Rains,Beans,8.06,1231.5,18.7,134.9,Traditional,3.91
1992,Uasin Gishu,Long Rains,Maize,8.97,1134.2,16.3,134.9,Improved Traditional,2.34
1992,Uasin Gishu,Short Rains,Wheat,11.92,837.9,18.0,134.9,Traditional,5.66
1992,Uasin Gishu,Short Rains,Beans,10.73,1299.1,16.1,134.9,Hybrid,1.81
1992,Uasin Gishu,Short Rains,Maize,12.46,261.4,17.7,134.9,Hybrid,0.7
1992,Trans Nzoia,Long Rains,Wheat,13.94,881.8,15.7,98.0,Hybrid,7.66
1992,Trans Nzoia,Long Rains,Beans,10.0,1435.4,16.1,98.0,Hybrid,2.27
1992,Trans Nzoia,Long Rains,Maize,12.3,1231.9,17.2,98.0,Improved Traditional,3.07
1992,Trans Nzoia,Short Rains,Wheat,4.99,698.4,16.9,98.0,Hybrid,5.9
1992,Trans Nzoia,Short Rains,Beans,12.51,434.6,14.0,98.0,Hybrid,0.3
1992,Trans Nzoia,Short Rains,Maize,14.32,705.6,17.7,98.0,Improved Traditional,1.81
1992,Nakuru,Long Rains,Wheat,1.99,1214.1,18.6,75.9,Improved Traditional,8.78
1992,Nakuru,Long Rains,Beans,10.32,577.3,16.9,75.9,Improved Traditional,0.9
1992,Nakuru,Long Rains,Maize,6.87,1095.0,18.7,75.9,Traditional,2.55
1992,Nakuru,Long Rains,Potatoes,3.83,1136.2,17.4,75.9,Traditional,10.12
1992,Nakuru,Short Rains,Wheat,1.71,711.4,20.6,75.9,Hybrid,3.09
1992,Nakuru,Short Rains,Beans,8.03,781.4,17.6,75.9,Hybrid,1.47
1992,Nakuru,Short Rains,Maize,6.17,369.4,19.3,75.9,Hybrid,0.57
1992,Nakuru,Short Rains,Potatoes,6.53,530.2,18.7,75.9,Traditional,3.98
1992,Nandi,Long Rains,Beans,7.75,692.1,18.8,143.5,Hybrid,3.06
1992,Nandi,Long Rains,Maize,8.22,1481.9,17.3,143.5,Traditional,6.86
1992,Nandi,Long Rains,Tea,10.54,1025.8,17.1,143.5,Hybrid,5.4
1992,Nandi,Short Rains,Beans,3.46,695.9,16.0,143.5,Improved Traditional,0.27
1992,Nandi,Short Rains,Maize,9.61,868.7,17.5,143.5,Traditional,2.87
1992,Nandi,Short Rains,Tea,10.99,548.7,18.5,143.5,Hybrid,5.35
1992,Bungoma,Long Rains,Beans,5.34,1398.6,18.4,113.3,Hybrid,3.23
1992,Bungoma,Long Rains,Maize,7.26,1677.4,18.4,113.3,Improved Traditional,5.65
1992,Bungoma,Short Rains,Beans,13.58,799.7,17.2,113.3,Improved Traditional,1.31
1992,Bungoma,Short Rains,Maize,9.9,1093.2,18.6,113.3,Hybrid,5.7
1992,Kakamega,Long Rains,Beans,8.61,1284.7,18.7,105.2,Improved Traditional,2.78
1992,Kakamega,Long Rains,Maize,5.9,1156.0,18.2,105.2,Hybrid,3.96
1992,Kakamega,Short Rains,Beans,10.78,777.1,21.2,105.2,Traditional,1.01
1992,Kakamega,Short Rains,Maize,12.17,904.1,21.6,105.2,Hybrid,5.0
1992,Kisii,Long Rains,Beans,12.14,2224.9,19.0,147.8,Improved Traditional,2.44
1992,Kisii,Long Rains,Maize,2.96,1759.1,19.8,147.8,Traditional,9.51
1992,Kisii,Short Rains,Beans,13.67,1182.9,18.4,147.8,Traditional,2.16
1992,Kisii,Short Rains,Maize,9.67,1631.9,19.5,147.8,Traditional,6.38
1992,Nyamira,Long Rains,Beans,5.05,1268.8,16.9,107.7,Hybrid,2.3
1992,Nyamira,Long Rains,Maize,13.66,1422.8,17.2,107.7,Hybrid,2.42
1992,Nyamira,Short Rains,Beans,12.42,1100.5,18.3,107.7,Hybrid,1.55
1992,Nyamira,Short Rains,Maize,10.54,1461.8,18.8,107.7,Hybrid,5.27
1992,Vihiga,Long Rains,Beans,3.27,1093.5,20.4,59.2,Traditional,0.73
1992,Vihiga,Long Rains,Maize,12.32,1779.3,17.2,59.2,Traditional,3.49
1992,Vihiga,Short Rains,Beans,1.78,1239.5,20.0,59.2,Hybrid,1.18
1992,Vihiga,Short Rains,Maize,0.99,1472.7,18.5,59.2,Traditional,2.53
1992,Bomet,Long Rains,Beans,5.18,1488.6,16.4,101.7,Traditional,1.92
1992,Bomet,Long Rains,Maize,12.47,1533.1,16.7,101.7,Improved Traditional,3.64
1992,Bomet,Long Rains,Tea,14.98,1526.6,16.2,101.7,Hybrid,6.55
1992,Bomet,Long Rains,Potatoes,12.94,1655.0,16.1,101.7,Improved Traditional,14.63
1992,Bomet,Short Rains,Beans,5.04,763.0,18.5,101.7,Traditional,0.99
1992,Bomet,Short Rains,Maize,11.58,589.7,17.9,101.7,Hybrid,3.3
1992,Bomet,Short Rains,Tea,13.03,1044.7,18.3,101.7,Traditional,5.89
1992,Bomet,Short Rains,Potatoes,11.47,1294.2,19.1,101.7,Improved Traditional,12.86
1992,Kericho,Long Rains,Beans,13.96,1211.2,16.9,97.7,Traditional,1.29
1992,Kericho,Long Rains,Maize,14.73,1782.0,15.8,97.7,Improved Traditional,3.78
1992,Kericho,Long Rains,Tea,9.1,1948.4,18.2,97.7,Traditional,5.85
1992,Kericho,Short Rains,Beans,14.15,855.0,19.0,97.7,Hybrid,2.19
1992,Kericho,Short Rains,Maize,10.61,1050.1,16.0,97.7,Traditional,1.22
1992,Kericho,Short Rains,Tea,3.1,1308.4,18.0,97.7,Traditional,2.78
1992,Nyeri,Long Rains,Beans,0.78,1378.1,17.2,54.0,Hybrid,1.86
1992,Nyeri,Long Rains,Maize,12.65,1104.3,17.6,54.0,Traditional,1.82
1992,Nyeri,Long Rains,Tea,4.52,1640.4,14.7,54.0,Traditional,1.67
1992,Nyeri,Long Rains,Coffee,5.65,1025.7,17.0,54.0,Traditional,1.42
1992,Nyeri,Short Rains,Beans,10.06,614.5,17.2,54.0,Improved Traditional,0.82
1992,Nyeri,Short Rains,Maize,3.35,736.5,15.6,54.0,Improved Traditional,1.02
1992,Nyeri,Short Rains,Tea,12.79,856.3,16.4,54.0,Traditional,2.23
1992,Nyeri,Short Rains,Coffee,14.64,607.4,15.5,54.0,Hybrid,1.41
1992,Muranga,Long Rains,Beans,3.83,906.9,17.8,64.6,Hybrid,0.71
1992,Muranga,Long Rains,Maize,5.23,1004.3,16.0,64.6,Improved Traditional,1.76
1992,Muranga,Long Rains,Tea,4.22,829.0,17.1,64.6,Hybrid,4.32
1992,Muranga,Long Rains,Coffee,13.04,801.3,17.6,64.6,Traditional,1.72
1992,Muranga,Short Rains,Beans,12.16,257.4,17.9,64.6,Traditional,0.2
1992,Muranga,Short Rains,Maize,4.47,448.6,16.6,64.6,Traditional,0.92
1992,Muranga,Short Rains,Tea,4.94,497.0,18.0,64.6,Traditional,0.95
1992,Muranga,Short Rains,Coffee,11.77,167.1,18.7,64.6,Traditional,0.22
1992,Kiambu,Long Rains,Beans,13.4,1134.1,19.0,53.8,Improved Traditional,1.61
1992,Kiambu,Long Rains,Maize,11.25,726.2,16.9,53.8,Traditional,0.2
1992,Kiambu,Long Rains,Coffee,6.4,667.9,17.0,53.8,Improved Traditional,1.52
1992,Kiambu,Short Rains,Beans,2.33,522.0,15.2,53.8,Improved Traditional,0.47
1992,Kiambu,Short Rains,Maize,3.83,372.6,17.1,53.8,Traditional,0.5
1992,Kiambu,Short Rains,Coffee,2.55,200.1,18.6,53.8,Traditional,0.2
1992,Kirinyaga,Long Rains,Beans,12.47,826.8,17.2,64.4,Hybrid,1.39
1992,Kirinyaga,Long Rains,Maize,5.93,978.3,18.1,64.4,Hybrid,3.71
1992,Kirinyaga,Long Rains,Coffee,8.57,906.2,19.5,64.4,Hybrid,2.89
1992,Kirinyaga,Long Rains,Rice,3.66,1117.5,18.7,64.4,Hybrid,2.03
1992,Kirinyaga,Short Rains,Beans,0.51,586.0,18.7,64.4,Traditional,0.83
1992,Kirinyaga,Short Rains,Maize,7.15,741.4,19.7,64.4,Hybrid,3.56
1992,Kirinyaga,Short Rains,Coffee,13.85,511.2,17.7,64.4,Traditional,0.81
1992,Kirinyaga,Short Rains,Rice,11.53,507.3,18.0,64.4,Traditional,1.07
1992,Embu,Long Rains,Beans,11.66,643.4,21.9,59.3,Improved Traditional,0.57
1992,Embu,Long Rains,Maize,0.94,1087.9,19.1,59.3,Hybrid,3.54
1992,Embu,Long Rains,Coffee,7.89,662.7,22.4,59.3,Improved Traditional,1.36
1992,Embu,Short Rains,Beans,8.49,443.9,19.5,59.3,Hybrid,1.28
1992,Embu,Short Rains,Maize,11.01,524.5,17.7,59.3,Hybrid,1.68
1992,Embu,Short Rains,Coffee,3.02,611.7,18.5,59.3,Traditional,1.95
1992,Meru,Long Rains,Beans,11.71,1215.7,16.3,52.7,Hybrid,1.81
1992,Meru,Long Rains,Maize,1.46,709.4,17.9,52.7,Traditional,1.8
1992,Meru,Long Rains,Coffee,5.5,1236.6,17.2,52.7,Hybrid,3.09
1992,Meru,Long Rains,Potatoes,5.1,970.6,17.9,52.7,Traditional,3.07
