Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,LogMonthlyIncome,YearsPerCompany,PromotionLag,IncomePerYear,HighRiskProfile
33,0,0,750,22,2,3,1,95,3,2,2,6146,15480,0,0,13,3,1,1,8,2,4,7,7,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.723719437,8,-7,682.89,0
56,1,1,441,14,4,2,0,72,3,1,2,4963,4510,9,1,18,3,1,3,7,2,3,5,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.509967146,0.777777778,0,620.38,0
51,0,1,684,6,3,1,1,51,3,5,3,19537,6462,7,0,13,3,3,0,23,5,3,20,18,15,15,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.880116566,3.285714286,-3,814.04,0
31,1,1,249,6,4,2,1,76,1,2,3,6172,20739,4,1,18,3,2,0,12,3,2,7,7,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.727940222,3,0,474.77,0
26,0,1,841,6,3,3,0,46,2,1,2,2368,23300,1,0,19,3,3,0,5,3,2,5,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,7.770223204,5,0,394.67,0
58,1,1,147,23,4,4,0,94,3,3,4,10312,3465,1,0,12,3,4,1,40,3,2,40,10,15,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9.241160514,40,5,251.51,0
19,1,1,528,22,1,4,1,50,3,1,3,1675,26820,1,1,19,3,4,0,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,7.424165281,0,0,1675,0
22,0,1,594,2,1,3,1,100,3,1,4,2523,19299,0,0,14,3,3,1,3,2,3,2,1,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7.833600224,3,1,630.75,0
49,0,1,470,20,4,3,0,96,3,2,1,6567,5549,1,0,14,3,3,0,16,2,2,15,11,5,11,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.789964651,16,-6,386.29,0
43,0,2,957,28,3,2,0,72,4,1,3,4739,16090,4,0,12,3,4,0,18,2,3,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.463792415,4.5,-1,249.42,0
50,0,2,809,12,3,3,0,77,3,3,4,9208,6645,4,0,11,3,4,0,16,3,3,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.127936546,4,0,541.65,0
31,1,1,542,20,3,2,0,71,1,2,3,4559,24788,3,1,11,3,3,1,4,2,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.425077903,1.333333333,0,911.8,0
41,0,1,802,9,1,3,1,96,3,3,3,8189,21196,3,1,13,3,3,1,12,2,3,9,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.010669177,4,-7,629.92,0
26,0,1,1355,25,1,3,0,61,3,1,3,2942,8916,1,0,23,4,4,1,8,3,3,8,7,5,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.987184748,8,-2,326.89,0
36,0,1,216,6,2,2,1,84,3,2,2,4941,2819,6,0,20,4,4,2,7,0,3,3,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.505525387,1.166666667,-2,617.62,0
51,1,2,1150,8,4,1,1,53,1,3,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.273409063,9,-2,560.53,0
39,0,1,1329,4,4,4,0,47,2,2,3,5902,14590,4,0,14,3,3,1,17,1,4,15,11,5,9,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.683215975,4.25,-6,327.89,0
25,0,1,959,28,3,1,1,41,2,2,3,8639,24835,2,0,18,3,4,0,6,3,3,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.064157862,3,0,1234.14,0
30,0,1,1240,9,3,3,1,48,3,2,4,6347,13982,0,1,19,3,4,0,12,2,1,11,9,4,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.755895082,12,-5,488.23,0
32,1,1,1033,9,3,1,0,41,3,1,1,4200,10224,7,0,22,4,1,0,10,2,4,5,4,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.343077871,1.428571429,-4,381.82,0
45,0,1,1316,29,3,3,1,83,3,1,4,3452,9752,5,0,13,3,2,0,9,2,2,6,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,8.146998697,1.8,-5,345.2,0
38,0,1,364,3,5,4,0,32,3,2,3,4317,2302,3,1,20,4,2,0,19,2,3,3,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.370547611,6.333333333,0,215.85,0
30,0,1,438,18,3,1,0,75,3,1,3,2632,23910,1,0,14,3,3,0,5,4,2,5,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.875879159,5,-4,438.67,0
32,0,2,689,9,2,4,1,35,1,2,4,4668,22812,0,0,17,3,4,3,9,2,4,8,7,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8.448700195,9,-7,466.8,0
30,0,1,201,5,3,4,0,84,3,1,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.072467369,1.6,0,356,0
30,0,1,1427,2,1,2,1,35,2,1,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.908754739,6,-2,388.57,0
41,0,2,857,10,3,4,1,91,2,4,1,17181,12888,4,0,13,3,2,1,21,2,2,7,6,7,7,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.751617603,5.25,1,780.95,0
41,0,1,933,9,4,3,1,94,3,1,1,2238,6961,2,0,21,4,4,1,7,2,3,5,0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.713784617,3.5,1,279.75,0
19,0,1,1181,3,1,2,0,79,3,1,2,1483,16102,1,0,14,3,4,0,1,3,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.302496424,1,0,741.5,0
40,0,2,1395,26,3,2,0,54,3,2,2,5605,8504,1,0,11,3,1,1,20,2,3,20,7,2,13,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.631592732,20,-5,266.9,0
35,0,1,662,1,5,3,1,94,3,3,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.895081532,10,-8,663.18,0
53,0,1,1436,6,2,2,1,34,3,2,3,2306,16047,2,1,20,4,4,1,13,3,1,7,7,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.743703258,6.5,-3,164.71,0
45,0,1,194,9,3,2,1,60,3,2,2,2348,10901,8,0,18,3,3,1,20,2,1,17,9,0,15,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.761744985,2.5,-9,111.81,0
32,0,2,967,8,3,2,0,43,3,3,4,8998,15589,1,0,14,3,4,0,9,2,3,9,8,3,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.104868739,9,-5,899.8,0
29,0,0,1496,1,1,4,1,41,3,2,3,4319,26283,1,0,13,3,1,1,10,1,3,10,7,0,9,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.371010681,10,-7,392.64,0
51,0,1,1169,7,4,2,1,34,2,2,3,6132,13983,2,0,17,3,3,0,10,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.721439306,5,0,557.45,0
58,0,1,1145,9,3,2,0,75,2,1,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.115819701,2.25,0,334.6,0
40,0,1,630,4,4,3,1,67,2,3,4,10855,8552,7,0,11,3,1,1,15,2,2,12,11,2,11,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,9.292473202,2.142857143,-9,678.44,0
34,0,2,303,2,4,3,0,75,3,1,3,2231,11314,6,0,18,3,4,1,6,3,3,4,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.710653324,1,-2,318.71,0
22,0,1,1256,19,1,3,1,80,3,1,4,2323,11992,1,0,24,4,1,2,2,6,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.751045118,2,0,774.33,0
27,0,0,691,9,3,4,1,57,3,1,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.61332498,1,0,289.14,0
28,0,1,440,21,3,3,1,42,3,1,4,2713,6672,1,0,11,3,3,1,5,2,1,5,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.90617884,5,-2,452.17,0
57,0,1,334,24,2,3,1,83,4,3,4,9439,23402,3,1,16,3,2,1,12,2,1,5,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.152711259,4,-2,726.08,0
27,0,0,1450,3,3,3,1,79,2,1,3,2566,25326,1,1,15,3,4,1,1,2,2,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.850493181,1,-1,1283,0
50,0,1,1452,11,3,3,0,53,3,5,2,19926,17053,3,0,15,3,2,0,21,5,3,5,4,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.899830875,7,0,905.73,0
41,0,1,465,14,3,1,1,56,3,1,3,2451,4609,4,0,12,3,1,1,13,2,3,9,8,1,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.804659297,3.25,-7,175.07,0
30,0,1,1339,5,3,2,0,41,3,3,4,9419,8053,2,0,12,3,3,1,12,2,3,10,9,7,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9.150590368,6,-2,724.54,0
38,0,1,702,1,4,1,0,59,2,2,4,8686,12930,4,0,22,4,3,0,12,2,4,8,3,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.069582934,3,-3,668.15,0
32,0,1,120,6,5,3,1,43,3,1,3,3038,12430,3,0,20,4,1,0,8,2,3,5,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.019283793,2.666666667,-3,337.56,0
27,0,1,1157,17,3,3,1,51,3,1,2,3058,13364,0,1,16,3,4,1,6,3,2,5,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.025843344,6,-1,436.86,0
19,1,2,602,1,1,3,0,100,1,1,1,2325,20989,0,0,21,4,1,0,1,5,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,7.751905333,1,0,1162.5,1
36,0,2,1480,3,2,4,1,30,3,1,2,2088,15062,4,0,12,3,3,0,13,3,2,8,7,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.644440762,3.25,0,149.14,0
30,0,0,111,9,3,3,1,66,3,2,1,3072,11012,1,0,11,3,3,2,12,4,3,12,9,6,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8.030409562,12,-3,236.31,0
45,0,1,1268,4,2,3,0,30,3,2,1,5006,6319,4,1,11,3,1,1,9,3,4,5,4,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.518592212,2.25,-4,500.6,0
56,0,1,713,8,3,3,0,67,3,1,1,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.356554845,4.75,0,212.85,0
33,0,1,134,2,3,3,1,90,3,1,4,2500,10515,0,0,14,3,1,0,4,2,4,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.824445931,4,-1,500,0
19,1,1,303,2,3,2,1,47,2,1,4,1102,9241,1,0,22,4,3,0,1,3,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.005789019,1,1,551,0
46,0,1,526,1,2,2,0,92,3,3,1,10453,2137,1,0,25,4,3,3,24,2,3,24,13,15,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,9.254739959,24,2,418.12,0
38,0,1,1380,9,2,3,0,75,3,1,4,2288,6319,1,0,12,3,3,0,2,3,3,2,2,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.73587032,2,0,762.67,0
31,0,1,140,12,1,3,0,95,3,1,4,3929,6984,8,1,23,4,3,1,7,0,3,4,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,8.276394705,0.875,-2,491.12,0
34,0,1,629,27,2,4,0,95,3,1,2,2311,5711,2,0,15,3,4,0,9,3,3,3,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.74586823,4.5,-1,231.1,0
41,1,1,1356,20,2,2,0,70,3,1,2,3140,21728,1,1,22,4,4,0,4,5,2,4,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8.0522965,4,-3,628,0
50,0,1,328,1,3,3,1,86,2,1,3,3690,3425,2,0,15,3,4,1,5,2,2,3,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,8.213652703,2.5,-2,615,0
53,0,1,1084,13,2,4,0,57,4,2,1,4450,26250,1,0,11,3,3,2,5,3,3,4,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.400884069,5,-1,741.67,0
33,0,1,931,14,3,4,0,72,3,1,2,2756,4673,1,0,13,3,4,1,8,5,3,8,7,1,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.921898411,8,-6,306.22,0
40,0,1,989,4,1,4,0,46,3,5,3,19033,6499,1,0,14,3,2,1,21,2,3,20,8,9,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.853982133,21,1,865.14,0
55,0,1,692,14,4,3,1,61,4,5,2,18722,13339,8,0,11,3,4,0,36,3,3,24,15,2,15,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9.837507994,4.5,-13,506,0
34,0,2,1069,2,1,4,1,45,2,2,3,9547,14074,1,0,17,3,3,0,10,2,2,10,9,1,9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,9.164086987,10,-8,867.91,0
51,0,1,313,3,3,4,0,98,3,4,2,13734,7192,3,0,18,3,3,0,21,6,3,7,7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.527702599,7,-6,624.27,0
52,0,1,699,1,4,3,1,65,2,5,3,19999,5678,0,0,14,3,1,1,34,5,3,33,18,11,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9.903487553,34,-7,571.4,0
27,0,1,894,9,3,4,0,99,3,1,2,2279,11781,1,0,16,3,4,0,7,2,2,7,7,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.731930722,7,-7,284.88,0
35,1,1,556,23,2,2,1,50,2,2,3,5916,15497,3,1,13,3,1,0,8,1,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.685584843,2.666666667,0,657.33,0
43,0,0,1344,7,3,4,1,37,4,1,4,2089,5228,4,0,14,3,4,3,7,3,4,5,4,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.644919345,1.75,-2,261.12,0
45,0,0,1195,2,2,1,1,65,2,4,4,16792,20462,9,0,23,4,4,1,22,1,3,20,8,11,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,9.728717412,2.444444444,3,730.09,0
37,0,1,290,21,3,2,1,65,4,1,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8.178919333,8,-6,396,0
35,0,2,138,2,3,2,0,37,3,2,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,8.395251521,2,-1,402.27,0
42,0,0,926,21,2,3,0,36,3,2,3,5265,16439,2,0,16,3,2,1,11,5,3,5,3,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.56902634,5.5,-3,438.75,0
38,0,1,1261,2,4,4,1,88,3,2,3,6553,7259,9,0,14,3,2,0,14,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.787830829,1.555555556,0,436.87,0
38,0,1,1084,29,3,4,1,54,3,2,4,6261,4185,3,0,18,3,1,1,9,3,1,7,7,1,7,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.742254902,3,-6,626.1,0
27,0,2,472,1,1,3,1,60,2,2,1,4298,9679,5,0,19,3,3,1,6,1,3,2,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.366137716,1.2,0,614,0
49,0,0,1002,18,4,4,1,92,3,2,4,6804,23793,1,1,15,3,1,2,7,0,3,7,7,1,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.825412915,7,-6,850.5,0
34,0,2,878,10,4,4,1,43,3,1,3,3815,5972,1,1,17,3,4,1,5,4,4,5,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.246958033,5,-1,635.83,0
40,0,1,905,19,2,3,1,99,3,2,4,2741,16523,8,1,15,3,3,1,15,2,4,7,2,3,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.91644286,1.875,1,171.31,0
38,1,1,1180,29,1,2,1,70,3,2,1,6673,11354,7,1,19,3,2,0,17,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.805974659,2.428571429,0,370.72,0
29,1,1,121,27,3,2,0,35,3,3,4,7639,24525,1,0,22,4,4,3,10,3,2,10,4,1,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.941152882,10,-3,694.45,0
22,0,1,1136,5,3,4,1,60,4,1,2,2328,12392,1,1,16,3,1,1,4,2,2,4,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.75319427,4,0,465.6,0
36,0,2,635,18,1,2,0,73,3,1,4,2153,7703,1,0,13,3,1,0,8,2,3,8,1,1,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,7.675081858,8,0,239.22,0
40,0,0,1151,9,5,4,1,63,2,2,4,4876,14242,9,0,14,3,4,1,5,5,1,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.492285556,0.555555556,-2,812.67,0
46,0,1,644,1,4,4,1,97,3,3,1,9396,12368,7,0,16,3,3,1,17,3,3,4,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.148145768,2.428571429,-2,522,0
32,1,1,1045,4,4,4,1,32,1,3,4,10400,25812,1,0,11,3,3,0,14,2,2,14,8,9,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,9.249657234,14,1,693.33,0
30,0,0,829,1,1,3,1,88,2,3,3,8474,20925,1,0,22,4,3,0,12,2,3,11,8,5,8,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.044875932,12,-3,651.85,0
27,0,2,1242,20,3,4,0,90,3,2,3,9981,12916,1,0,14,3,4,0,7,2,3,7,7,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9.20853875,7,-7,1247.62,1
51,0,1,1469,8,4,2,1,81,2,3,2,12490,15736,5,0,16,3,4,2,16,5,1,10,9,4,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9.432763664,3.2,-5,734.71,0
30,1,1,1005,3,3,4,0,88,3,1,1,2657,8556,5,1,11,3,3,0,8,5,3,5,2,0,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.885329239,1.6,-2,295.22,0
41,0,1,896,6,3,4,0,75,3,3,4,13591,14674,3,1,18,3,3,0,16,3,3,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.517236663,5.333333333,0,799.47,0
30,1,2,334,26,4,3,0,52,2,2,1,6696,22967,5,0,15,3,3,0,9,5,2,6,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8.809414944,1.8,-3,669.6,1
29,1,1,992,1,3,3,1,85,3,1,3,2058,19757,0,0,14,3,4,0,7,1,2,6,2,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.629975707,7,-1,257.25,0
45,0,0,1052,6,3,4,0,57,2,3,4,8865,16840,6,0,12,3,4,0,23,2,3,19,7,12,8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,9.089979015,3.833333333,5,369.38,0
54,0,1,1147,3,3,4,0,52,3,2,1,5940,17011,2,0,14,3,4,1,16,4,3,6,2,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.689632748,8,-2,349.41,0
36,0,1,1396,5,2,4,1,62,3,2,2,5914,9945,8,0,16,3,4,0,16,3,4,13,11,3,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.685246776,2,-8,347.88,0
33,0,1,147,4,4,3,0,47,2,1,2,2622,13248,6,0,21,4,4,0,7,3,3,3,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7.87207398,1.166666667,-1,327.75,0
37,0,2,663,11,3,2,1,47,3,3,4,12185,10056,1,1,14,3,3,3,10,1,3,10,8,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9.408043031,10,-8,1107.73,0
38,0,1,119,3,3,1,1,76,3,3,3,10609,9647,0,0,12,3,3,2,17,6,2,16,10,5,13,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.269552232,17,-5,589.39,0
31,0,0,979,1,4,3,1,90,1,2,3,4345,4381,0,0,12,3,4,1,6,2,3,5,4,1,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,8.377011161,6,-3,620.71,0
59,0,1,142,3,3,3,1,70,2,1,4,2177,8456,3,0,17,3,1,1,7,6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7.686162303,2.333333333,0,272.12,0
37,0,2,319,4,4,1,1,41,3,1,4,2793,2539,4,0,17,3,3,1,13,2,3,9,8,5,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.93522954,3.25,-3,199.5,0
29,0,2,1413,1,1,2,0,42,3,3,4,7918,6599,1,0,14,3,4,1,11,5,3,11,10,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8.977020214,11,-6,659.83,0
35,0,2,944,1,3,3,0,92,3,3,3,8789,9096,1,0,14,3,1,0,10,3,4,10,7,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,9.081369991,10,-7,799,0
29,1,1,896,18,1,3,1,86,2,1,4,2389,14961,1,1,13,3,3,0,4,3,2,4,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7.779048645,4,-3,477.8,0
52,0,1,1323,2,3,3,0,89,2,1,4,3212,3300,7,0,15,3,2,0,6,3,2,2,2,2,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.074960359,0.857142857,0,458.86,0
42,0,1,532,4,2,3,1,58,3,5,4,19232,4933,1,0,11,3,4,0,22,3,3,22,17,11,15,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9.864382833,22,-6,836.17,0
59,0,1,818,6,2,2,1,52,3,1,3,2267,25657,8,0,17,3,4,0,7,2,2,2,2,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.726653665,0.875,0,283.38,0
50,0,1,854,1,4,4,0,68,3,5,4,19517,24118,3,0,11,3,3,1,32,3,2,7,0,0,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9.879092396,10.66666667,0,591.42,0
33,1,1,813,14,3,3,1,58,3,1,4,2436,22149,5,1,13,3,3,1,8,2,1,5,4,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,7.798523054,1.6,-4,270.67,0
43,0,1,1034,16,3,4,0,80,3,4,4,16064,7744,5,1,22,4,3,1,22,3,3,17,13,1,9,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,9.684398272,4.4,-12,698.43,0
33,1,1,465,2,2,1,0,39,3,1,1,2707,21509,7,0,20,4,1,0,13,3,4,9,7,1,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.903965634,1.857142857,-6,193.36,0
52,0,0,771,2,4,1,1,79,2,5,3,19068,21030,1,1,18,3,4,0,33,2,4,33,7,15,12,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.855819259,33,8,560.82,0
32,0,1,1401,4,2,3,0,56,3,1,2,3931,20990,2,0,11,3,1,1,6,5,3,4,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8.276903481,3,-2,561.57,0
32,1,1,515,1,3,4,1,62,2,1,3,3730,9571,0,1,14,3,4,0,4,2,1,3,2,1,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.224431573,4,-1,746,0
39,0,1,1431,1,4,3,0,96,3,1,3,2232,15417,7,0,14,3,3,3,7,1,3,3,2,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.711101252,1,-1,279,0
32,0,0,976,26,4,3,1,100,3,2,4,4465,12069,0,0,18,3,1,0,4,2,3,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,8.404248432,4,0,893,0
41,0,1,1411,19,2,3,1,36,3,2,1,3072,19877,2,0,16,3,1,2,17,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.030409562,8.5,0,170.67,0
40,0,1,1300,24,2,1,1,62,3,2,4,3319,24447,1,0,17,3,1,2,9,3,3,9,8,4,7,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8.107720062,9,-4,331.9,0
45,0,1,252,1,3,3,1,70,4,5,4,19202,15970,0,0,11,3,3,1,25,2,3,24,0,1,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9.862821796,25,1,738.54,0
31,0,2,1327,3,4,2,1,73,3,3,3,13675,13523,9,0,12,3,1,1,9,3,3,2,2,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.523397751,1,0,1367.5,0
